Document1,Document2,Similarity%
datasets/real/doc_5.txt,datasets/real/doc_52.txt,7.41
datasets/real/doc_5.txt,datasets/real/doc_53.txt,10.98
datasets/real/doc_5.txt,datasets/real/doc_54.txt,23.94
datasets/real/doc_5.txt,datasets/real/doc_55.txt,10.26
datasets/real/doc_5.txt,datasets/real/doc_56.txt,22.97
datasets/real/doc_5.txt,datasets/real/doc_57.txt,15.38
datasets/real/doc_5.txt,datasets/real/doc_58.txt,16.67
datasets/real/doc_5.txt,datasets/real/doc_59.txt,10.26
datasets/real/doc_5.txt,datasets/real/doc_60.txt,18.67
datasets/real/doc_5.txt,datasets/real/doc_61.txt,28.17
datasets/real/doc_5.txt,datasets/real/doc_62.txt,11.54
datasets/real/doc_5.txt,datasets/real/doc_63.txt,11.69
datasets/real/doc_5.txt,datasets/real/doc_64.txt,20.00
datasets/real/doc_5.txt,datasets/real/doc_65.txt,17.57
datasets/real/doc_5.txt,datasets/real/doc_66.txt,12.82
datasets/real/doc_5.txt,datasets/real/doc_67.txt,10.13
datasets/real/doc_5.txt,datasets/real/doc_68.txt,23.61
datasets/real/doc_5.txt,datasets/real/doc_69.txt,15.07
datasets/real/doc_5.txt,datasets/real/doc_70.txt,3.49
datasets/real/doc_5.txt,datasets/real/doc_71.txt,12.66
datasets/real/doc_5.txt,datasets/real/doc_72.txt,7.41
datasets/real/doc_5.txt,datasets/real/doc_73.txt,10.26
datasets/real/doc_5.txt,datasets/real/doc_74.txt,7.41
datasets/real/doc_5.txt,datasets/real/doc_75.txt,2.30
datasets/real/doc_5.txt,datasets/real/doc_76.txt,5.88
datasets/real/doc_5.txt,datasets/real/doc_77.txt,10.26
datasets/real/doc_5.txt,datasets/real/doc_78.txt,23.53
datasets/real/doc_5.txt,datasets/real/doc_79.txt,11.11
datasets/real/doc_5.txt,datasets/real/doc_80.txt,17.11
datasets/real/doc_5.txt,datasets/real/doc_81.txt,9.88
datasets/real/doc_5.txt,datasets/real/doc_82.txt,11.39
datasets/real/doc_5.txt,datasets/real/doc_83.txt,10.26
datasets/real/doc_5.txt,datasets/real/doc_84.txt,17.11
datasets/real/doc_5.txt,datasets/real/doc_85.txt,31.88
datasets/real/doc_5.txt,datasets/real/doc_86.txt,20.83
datasets/real/doc_5.txt,datasets/real/doc_87.txt,27.14
datasets/real/doc_5.txt,datasets/real/doc_88.txt,33.33
datasets/real/doc_5.txt,datasets/real/doc_89.txt,12.50
datasets/real/doc_5.txt,datasets/real/doc_90.txt,11.25
datasets/real/doc_5.txt,datasets/real/doc_91.txt,1.16
datasets/real/doc_5.txt,datasets/real/doc_92.txt,8.64
datasets/real/doc_5.txt,datasets/real/doc_93.txt,26.76
datasets/real/doc_5.txt,datasets/real/doc_94.txt,16.88
datasets/real/doc_5.txt,datasets/real/doc_95.txt,7.50
datasets/real/doc_5.txt,datasets/real/doc_96.txt,19.74
datasets/real/doc_5.txt,datasets/real/doc_97.txt,28.99
datasets/real/doc_5.txt,datasets/real/doc_98.txt,21.62
datasets/real/doc_5.txt,datasets/real/doc_99.txt,2.25
datasets/real/doc_5.txt,datasets/real/doc_100.txt,23.94
datasets/real/doc_6.txt,datasets/real/doc_7.txt,3.53
datasets/real/doc_6.txt,datasets/real/doc_8.txt,28.99
datasets/real/doc_6.txt,datasets/real/doc_9.txt,23.29
datasets/real/doc_6.txt,datasets/real/doc_10.txt,4.55
datasets/real/doc_6.txt,datasets/real/doc_11.txt,12.82
datasets/real/doc_6.txt,datasets/real/doc_12.txt,23.94
datasets/real/doc_6.txt,datasets/real/doc_13.txt,6.02
datasets/real/doc_6.txt,datasets/real/doc_14.txt,16.00
datasets/real/doc_6.txt,datasets/real/doc_15.txt,22.67
datasets/real/doc_6.txt,datasets/real/doc_16.txt,14.10
datasets/real/doc_6.txt,datasets/real/doc_17.txt,16.25
datasets/real/doc_6.txt,datasets/real/doc_18.txt,15.38
datasets/real/doc_6.txt,datasets/real/doc_19.txt,9.88
datasets/real/doc_6.txt,datasets/real/doc_20.txt,8.43
datasets/real/doc_6.txt,datasets/real/doc_21.txt,21.62
datasets/real/doc_6.txt,datasets/real/doc_22.txt,12.50
datasets/real/doc_6.txt,datasets/real/doc_23.txt,12.50
datasets/real/doc_6.txt,datasets/real/doc_24.txt,8.43
datasets/real/doc_6.txt,datasets/real/doc_25.txt,7.14
datasets/real/doc_6.txt,datasets/real/doc_26.txt,16.88
datasets/real/doc_6.txt,datasets/real/doc_27.txt,24.66
datasets/real/doc_6.txt,datasets/real/doc_28.txt,12.66
datasets/real/doc_6.txt,datasets/real/doc_29.txt,8.43
datasets/real/doc_6.txt,datasets/real/doc_30.txt,10.84
datasets/real/doc_6.txt,datasets/real/doc_31.txt,16.46
datasets/real/doc_6.txt,datasets/real/doc_32.txt,21.62
datasets/real/doc_6.txt,datasets/real/doc_33.txt,7.32
datasets/real/doc_6.txt,datasets/real/doc_34.txt,25.00
datasets/real/doc_6.txt,datasets/real/doc_35.txt,22.22
datasets/real/doc_6.txt,datasets/real/doc_36.txt,18.42
datasets/real/doc_6.txt,datasets/real/doc_37.txt,21.92
datasets/real/doc_6.txt,datasets/real/doc_38.txt,19.74
datasets/real/doc_6.txt,datasets/real/doc_39.txt,8.64
datasets/real/doc_6.txt,datasets/real/doc_40.txt,12.66
datasets/real/doc_6.txt,datasets/real/doc_41.txt,18.42
datasets/real/doc_6.txt,datasets/real/doc_42.txt,18.18
datasets/real/doc_6.txt,datasets/real/doc_43.txt,13.75
datasets/real/doc_6.txt,datasets/real/doc_44.txt,10.00
datasets/real/doc_6.txt,datasets/real/doc_45.txt,13.16
datasets/real/doc_6.txt,datasets/real/doc_46.txt,12.82
datasets/real/doc_6.txt,datasets/real/doc_47.txt,12.35
datasets/real/doc_6.txt,datasets/real/doc_48.txt,25.00
datasets/real/doc_6.txt,datasets/real/doc_49.txt,5.95
datasets/real/doc_6.txt,datasets/real/doc_50.txt,16.67
datasets/real/doc_6.txt,datasets/real/doc_51.txt,21.33
datasets/real/doc_6.txt,datasets/real/doc_52.txt,4.76
datasets/real/doc_6.txt,datasets/real/doc_53.txt,10.84
datasets/real/doc_6.txt,datasets/real/doc_54.txt,20.27
datasets/real/doc_6.txt,datasets/real/doc_55.txt,4.82
datasets/real/doc_6.txt,datasets/real/doc_56.txt,21.05
datasets/real/doc_6.txt,datasets/real/doc_57.txt,13.75
datasets/real/doc_6.txt,datasets/real/doc_58.txt,16.46
datasets/real/doc_6.txt,datasets/real/doc_59.txt,14.47
datasets/real/doc_6.txt,datasets/real/doc_60.txt,15.38
datasets/real/doc_6.txt,datasets/real/doc_61.txt,17.95
datasets/real/doc_6.txt,datasets/real/doc_62.txt,11.39
datasets/real/doc_6.txt,datasets/real/doc_63.txt,11.54
datasets/real/doc_6.txt,datasets/real/doc_64.txt,12.35
datasets/real/doc_6.txt,datasets/real/doc_65.txt,15.79
datasets/real/doc_6.txt,datasets/real/doc_66.txt,8.54
datasets/real/doc_6.txt,datasets/real/doc_67.txt,22.22
datasets/real/doc_6.txt,datasets/real/doc_68.txt,28.57
datasets/real/doc_6.txt,datasets/real/doc_69.txt,13.33
datasets/real/doc_6.txt,datasets/real/doc_70.txt,5.88
datasets/real/doc_6.txt,datasets/real/doc_71.txt,9.76
datasets/real/doc_6.txt,datasets/real/doc_72.txt,8.64
datasets/real/doc_6.txt,datasets/real/doc_73.txt,19.18
datasets/real/doc_6.txt,datasets/real/doc_74.txt,10.00
datasets/real/doc_6.txt,datasets/real/doc_75.txt,5.88
datasets/real/doc_6.txt,datasets/real/doc_76.txt,10.98
datasets/real/doc_6.txt,datasets/real/doc_77.txt,3.57
datasets/real/doc_6.txt,datasets/real/doc_78.txt,16.44
datasets/real/doc_6.txt,datasets/real/doc_79.txt,8.33
datasets/real/doc_6.txt,datasets/real/doc_80.txt,20.00
datasets/real/doc_6.txt,datasets/real/doc_81.txt,11.11
datasets/real/doc_6.txt,datasets/real/doc_82.txt,11.25
datasets/real/doc_6.txt,datasets/real/doc_83.txt,22.54
datasets/real/doc_6.txt,datasets/real/doc_84.txt,16.88
datasets/real/doc_6.txt,datasets/real/doc_85.txt,22.67
datasets/real/doc_6.txt,datasets/real/doc_86.txt,23.94
datasets/real/doc_6.txt,datasets/real/doc_87.txt,32.35
datasets/real/doc_6.txt,datasets/real/doc_88.txt,21.92
datasets/real/doc_6.txt,datasets/real/doc_89.txt,10.98
datasets/real/doc_6.txt,datasets/real/doc_90.txt,11.11
datasets/real/doc_6.txt,datasets/real/doc_91.txt,2.33
datasets/real/doc_6.txt,datasets/real/doc_92.txt,5.95
datasets/real/doc_6.txt,datasets/real/doc_93.txt,21.33
datasets/real/doc_6.txt,datasets/real/doc_94.txt,26.39
datasets/real/doc_6.txt,datasets/real/doc_95.txt,17.57
datasets/real/doc_6.txt,datasets/real/doc_96.txt,22.67
datasets/real/doc_6.txt,datasets/real/doc_97.txt,32.35
datasets/real/doc_6.txt,datasets/real/doc_98.txt,26.39
datasets/real/doc_6.txt,datasets/real/doc_99.txt,8.24
datasets/real/doc_6.txt,datasets/real/doc_100.txt,18.67
datasets/real/doc_7.txt,datasets/real/doc_8.txt,7.41
datasets/real/doc_7.txt,datasets/real/doc_9.txt,8.64
datasets/real/doc_7.txt,datasets/real/doc_10.txt,7.14
datasets/real/doc_7.txt,datasets/real/doc_11.txt,7.50
datasets/real/doc_7.txt,datasets/real/doc_12.txt,8.86
datasets/real/doc_7.txt,datasets/real/doc_13.txt,6.17
datasets/real/doc_7.txt,datasets/real/doc_14.txt,3.66
datasets/real/doc_7.txt,datasets/real/doc_15.txt,8.43
datasets/real/doc_7.txt,datasets/real/doc_16.txt,8.75
datasets/real/doc_7.txt,datasets/real/doc_17.txt,8.33
datasets/real/doc_7.txt,datasets/real/doc_18.txt,7.32
datasets/real/doc_7.txt,datasets/real/doc_19.txt,4.82
datasets/real/doc_7.txt,datasets/real/doc_20.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_21.txt,7.32
datasets/real/doc_7.txt,datasets/real/doc_22.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_23.txt,10.00
datasets/real/doc_7.txt,datasets/real/doc_24.txt,8.64
datasets/real/doc_7.txt,datasets/real/doc_25.txt,3.53
datasets/real/doc_7.txt,datasets/real/doc_26.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_27.txt,4.71
datasets/real/doc_7.txt,datasets/real/doc_28.txt,6.10
datasets/real/doc_7.txt,datasets/real/doc_29.txt,4.76
datasets/real/doc_7.txt,datasets/real/doc_30.txt,3.45
datasets/real/doc_7.txt,datasets/real/doc_31.txt,8.43
datasets/real/doc_7.txt,datasets/real/doc_32.txt,7.32
datasets/real/doc_7.txt,datasets/real/doc_33.txt,3.61
datasets/real/doc_7.txt,datasets/real/doc_34.txt,4.76
datasets/real/doc_7.txt,datasets/real/doc_35.txt,13.16
datasets/real/doc_7.txt,datasets/real/doc_36.txt,10.00
datasets/real/doc_7.txt,datasets/real/doc_37.txt,8.75
datasets/real/doc_7.txt,datasets/real/doc_38.txt,12.66
datasets/real/doc_7.txt,datasets/real/doc_39.txt,10.26
datasets/real/doc_7.txt,datasets/real/doc_40.txt,1.16
datasets/real/doc_7.txt,datasets/real/doc_41.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_42.txt,18.67
datasets/real/doc_7.txt,datasets/real/doc_43.txt,3.49
datasets/real/doc_7.txt,datasets/real/doc_44.txt,3.61
datasets/real/doc_7.txt,datasets/real/doc_45.txt,3.70
datasets/real/doc_7.txt,datasets/real/doc_46.txt,2.38
datasets/real/doc_7.txt,datasets/real/doc_47.txt,5.95
datasets/real/doc_7.txt,datasets/real/doc_48.txt,8.64
datasets/real/doc_7.txt,datasets/real/doc_49.txt,4.82
datasets/real/doc_7.txt,datasets/real/doc_50.txt,12.66
datasets/real/doc_7.txt,datasets/real/doc_51.txt,14.10
datasets/real/doc_7.txt,datasets/real/doc_52.txt,2.38
datasets/real/doc_7.txt,datasets/real/doc_53.txt,7.14
datasets/real/doc_7.txt,datasets/real/doc_54.txt,12.99
datasets/real/doc_7.txt,datasets/real/doc_55.txt,4.94
datasets/real/doc_7.txt,datasets/real/doc_56.txt,11.11
datasets/real/doc_7.txt,datasets/real/doc_57.txt,9.88
datasets/real/doc_7.txt,datasets/real/doc_58.txt,8.43
datasets/real/doc_7.txt,datasets/real/doc_59.txt,3.66
datasets/real/doc_7.txt,datasets/real/doc_60.txt,11.39
datasets/real/doc_7.txt,datasets/real/doc_61.txt,11.11
datasets/real/doc_7.txt,datasets/real/doc_62.txt,3.61
datasets/real/doc_7.txt,datasets/real/doc_63.txt,2.41
datasets/real/doc_7.txt,datasets/real/doc_64.txt,9.88
datasets/real/doc_7.txt,datasets/real/doc_65.txt,4.88
datasets/real/doc_7.txt,datasets/real/doc_66.txt,7.41
datasets/real/doc_7.txt,datasets/real/doc_67.txt,7.50
datasets/real/doc_7.txt,datasets/real/doc_68.txt,10.00
datasets/real/doc_7.txt,datasets/real/doc_69.txt,5.06
datasets/real/doc_7.txt,datasets/real/doc_70.txt,4.76
datasets/real/doc_7.txt,datasets/real/doc_71.txt,7.32
datasets/real/doc_7.txt,datasets/real/doc_72.txt,6.17
datasets/real/doc_7.txt,datasets/real/doc_73.txt,3.66
datasets/real/doc_7.txt,datasets/real/doc_74.txt,8.86
datasets/real/doc_7.txt,datasets/real/doc_75.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_76.txt,4.71
datasets/real/doc_7.txt,datasets/real/doc_77.txt,10.39
datasets/real/doc_7.txt,datasets/real/doc_78.txt,2.47
datasets/real/doc_7.txt,datasets/real/doc_79.txt,4.71
datasets/real/doc_7.txt,datasets/real/doc_80.txt,1.15
datasets/real/doc_7.txt,datasets/real/doc_81.txt,1.15
datasets/real/doc_7.txt,datasets/real/doc_82.txt,6.10
datasets/real/doc_7.txt,datasets/real/doc_83.txt,7.59
datasets/real/doc_7.txt,datasets/real/doc_84.txt,8.64
datasets/real/doc_7.txt,datasets/real/doc_85.txt,15.38
datasets/real/doc_7.txt,datasets/real/doc_86.txt,7.50
datasets/real/doc_7.txt,datasets/real/doc_87.txt,7.32
datasets/real/doc_7.txt,datasets/real/doc_88.txt,16.00
datasets/real/doc_7.txt,datasets/real/doc_89.txt,5.95
datasets/real/doc_7.txt,datasets/real/doc_90.txt,6.02
datasets/real/doc_7.txt,datasets/real/doc_91.txt,3.61
datasets/real/doc_7.txt,datasets/real/doc_92.txt,6.10
datasets/real/doc_7.txt,datasets/real/doc_93.txt,9.88
datasets/real/doc_7.txt,datasets/real/doc_94.txt,8.54
datasets/real/doc_7.txt,datasets/real/doc_95.txt,2.41
datasets/real/doc_7.txt,datasets/real/doc_96.txt,9.76
datasets/real/doc_7.txt,datasets/real/doc_97.txt,11.39
datasets/real/doc_7.txt,datasets/real/doc_98.txt,8.54
datasets/real/doc_7.txt,datasets/real/doc_99.txt,4.65
datasets/real/doc_7.txt,datasets/real/doc_100.txt,7.41
datasets/real/doc_8.txt,datasets/real/doc_9.txt,23.61
datasets/real/doc_8.txt,datasets/real/doc_10.txt,8.33
datasets/real/doc_8.txt,datasets/real/doc_11.txt,22.54
datasets/real/doc_8.txt,datasets/real/doc_12.txt,31.82
datasets/real/doc_8.txt,datasets/real/doc_13.txt,17.57
datasets/real/doc_8.txt,datasets/real/doc_14.txt,19.44
datasets/real/doc_8.txt,datasets/real/doc_15.txt,35.82
datasets/real/doc_8.txt,datasets/real/doc_16.txt,14.29
datasets/real/doc_8.txt,datasets/real/doc_17.txt,22.67
datasets/real/doc_8.txt,datasets/real/doc_18.txt,20.27
datasets/real/doc_8.txt,datasets/real/doc_19.txt,14.29
datasets/real/doc_8.txt,datasets/real/doc_20.txt,14.10
datasets/real/doc_8.txt,datasets/real/doc_21.txt,25.35
datasets/real/doc_8.txt,datasets/real/doc_22.txt,17.11
datasets/real/doc_8.txt,datasets/real/doc_23.txt,9.88
datasets/real/doc_8.txt,datasets/real/doc_24.txt,15.58
datasets/real/doc_8.txt,datasets/real/doc_25.txt,9.88
datasets/real/doc_8.txt,datasets/real/doc_26.txt,18.67
datasets/real/doc_8.txt,datasets/real/doc_27.txt,18.42
datasets/real/doc_8.txt,datasets/real/doc_28.txt,17.33
datasets/real/doc_8.txt,datasets/real/doc_29.txt,11.25
datasets/real/doc_8.txt,datasets/real/doc_30.txt,8.33
datasets/real/doc_8.txt,datasets/real/doc_31.txt,28.17
datasets/real/doc_8.txt,datasets/real/doc_32.txt,27.14
datasets/real/doc_8.txt,datasets/real/doc_33.txt,10.13
datasets/real/doc_8.txt,datasets/real/doc_34.txt,23.61
datasets/real/doc_8.txt,datasets/real/doc_35.txt,26.09
datasets/real/doc_8.txt,datasets/real/doc_36.txt,30.88
datasets/real/doc_8.txt,datasets/real/doc_37.txt,22.22
datasets/real/doc_8.txt,datasets/real/doc_38.txt,26.76
datasets/real/doc_8.txt,datasets/real/doc_39.txt,11.54
datasets/real/doc_8.txt,datasets/real/doc_40.txt,14.29
datasets/real/doc_8.txt,datasets/real/doc_41.txt,18.67
datasets/real/doc_8.txt,datasets/real/doc_42.txt,20.00
datasets/real/doc_8.txt,datasets/real/doc_43.txt,15.38
datasets/real/doc_8.txt,datasets/real/doc_44.txt,16.00
datasets/real/doc_8.txt,datasets/real/doc_45.txt,8.97
datasets/real/doc_8.txt,datasets/real/doc_46.txt,17.57
datasets/real/doc_8.txt,datasets/real/doc_47.txt,15.38
datasets/real/doc_8.txt,datasets/real/doc_48.txt,27.14
datasets/real/doc_8.txt,datasets/real/doc_49.txt,10.00
datasets/real/doc_8.txt,datasets/real/doc_50.txt,28.57
datasets/real/doc_8.txt,datasets/real/doc_51.txt,25.00
datasets/real/doc_8.txt,datasets/real/doc_52.txt,12.99
datasets/real/doc_8.txt,datasets/real/doc_53.txt,21.33
datasets/real/doc_8.txt,datasets/real/doc_54.txt,25.71
datasets/real/doc_8.txt,datasets/real/doc_55.txt,3.61
datasets/real/doc_8.txt,datasets/real/doc_56.txt,21.33
datasets/real/doc_8.txt,datasets/real/doc_57.txt,16.88
datasets/real/doc_8.txt,datasets/real/doc_58.txt,18.18
datasets/real/doc_8.txt,datasets/real/doc_59.txt,14.67
datasets/real/doc_8.txt,datasets/real/doc_60.txt,21.92
datasets/real/doc_8.txt,datasets/real/doc_61.txt,24.66
datasets/real/doc_8.txt,datasets/real/doc_62.txt,11.54
datasets/real/doc_8.txt,datasets/real/doc_63.txt,13.16
datasets/real/doc_8.txt,datasets/real/doc_64.txt,20.00
datasets/real/doc_8.txt,datasets/real/doc_65.txt,24.29
datasets/real/doc_8.txt,datasets/real/doc_66.txt,15.79
datasets/real/doc_8.txt,datasets/real/doc_67.txt,27.94
datasets/real/doc_8.txt,datasets/real/doc_68.txt,28.99
datasets/real/doc_8.txt,datasets/real/doc_69.txt,16.67
datasets/real/doc_8.txt,datasets/real/doc_70.txt,5.95
datasets/real/doc_8.txt,datasets/real/doc_71.txt,9.88
datasets/real/doc_8.txt,datasets/real/doc_72.txt,14.47
datasets/real/doc_8.txt,datasets/real/doc_73.txt,26.47
datasets/real/doc_8.txt,datasets/real/doc_74.txt,11.54
datasets/real/doc_8.txt,datasets/real/doc_75.txt,9.88
datasets/real/doc_8.txt,datasets/real/doc_76.txt,12.50
datasets/real/doc_8.txt,datasets/real/doc_77.txt,7.50
datasets/real/doc_8.txt,datasets/real/doc_78.txt,23.53
datasets/real/doc_8.txt,datasets/real/doc_79.txt,13.92
datasets/real/doc_8.txt,datasets/real/doc_80.txt,25.35
datasets/real/doc_8.txt,datasets/real/doc_81.txt,15.58
datasets/real/doc_8.txt,datasets/real/doc_82.txt,10.00
datasets/real/doc_8.txt,datasets/real/doc_83.txt,28.36
datasets/real/doc_8.txt,datasets/real/doc_84.txt,23.61
datasets/real/doc_8.txt,datasets/real/doc_85.txt,35.82
datasets/real/doc_8.txt,datasets/real/doc_86.txt,31.82
datasets/real/doc_8.txt,datasets/real/doc_87.txt,34.85
datasets/real/doc_8.txt,datasets/real/doc_88.txt,35.38
datasets/real/doc_8.txt,datasets/real/doc_89.txt,8.43
datasets/real/doc_8.txt,datasets/real/doc_90.txt,11.25
datasets/real/doc_8.txt,datasets/real/doc_91.txt,4.82
datasets/real/doc_8.txt,datasets/real/doc_92.txt,4.76
datasets/real/doc_8.txt,datasets/real/doc_93.txt,26.76
datasets/real/doc_8.txt,datasets/real/doc_94.txt,32.35
datasets/real/doc_8.txt,datasets/real/doc_95.txt,11.69
datasets/real/doc_8.txt,datasets/real/doc_96.txt,40.00
datasets/real/doc_8.txt,datasets/real/doc_97.txt,34.85
datasets/real/doc_8.txt,datasets/real/doc_98.txt,30.43
datasets/real/doc_8.txt,datasets/real/doc_99.txt,7.06
datasets/real/doc_8.txt,datasets/real/doc_100.txt,25.71
datasets/real/doc_9.txt,datasets/real/doc_10.txt,9.52
datasets/real/doc_9.txt,datasets/real/doc_11.txt,17.33
datasets/real/doc_9.txt,datasets/real/doc_12.txt,29.41
datasets/real/doc_9.txt,datasets/real/doc_13.txt,12.82
datasets/real/doc_9.txt,datasets/real/doc_14.txt,10.13
datasets/real/doc_9.txt,datasets/real/doc_15.txt,29.58
datasets/real/doc_9.txt,datasets/real/doc_16.txt,14.10
datasets/real/doc_9.txt,datasets/real/doc_17.txt,17.72
datasets/real/doc_9.txt,datasets/real/doc_18.txt,23.29
datasets/real/doc_9.txt,datasets/real/doc_19.txt,11.25
datasets/real/doc_9.txt,datasets/real/doc_20.txt,8.43
datasets/real/doc_9.txt,datasets/real/doc_21.txt,26.76
datasets/real/doc_9.txt,datasets/real/doc_22.txt,11.11
datasets/real/doc_9.txt,datasets/real/doc_23.txt,16.88
datasets/real/doc_9.txt,datasets/real/doc_24.txt,13.92
datasets/real/doc_9.txt,datasets/real/doc_25.txt,3.45
datasets/real/doc_9.txt,datasets/real/doc_26.txt,25.00
datasets/real/doc_9.txt,datasets/real/doc_27.txt,19.74
datasets/real/doc_9.txt,datasets/real/doc_28.txt,17.11
datasets/real/doc_9.txt,datasets/real/doc_29.txt,5.88
datasets/real/doc_9.txt,datasets/real/doc_30.txt,9.52
datasets/real/doc_9.txt,datasets/real/doc_31.txt,16.46
datasets/real/doc_9.txt,datasets/real/doc_32.txt,26.76
datasets/real/doc_9.txt,datasets/real/doc_33.txt,10.00
datasets/real/doc_9.txt,datasets/real/doc_34.txt,21.62
datasets/real/doc_9.txt,datasets/real/doc_35.txt,15.79
datasets/real/doc_9.txt,datasets/real/doc_36.txt,23.29
datasets/real/doc_9.txt,datasets/real/doc_37.txt,18.67
datasets/real/doc_9.txt,datasets/real/doc_38.txt,30.00
datasets/real/doc_9.txt,datasets/real/doc_39.txt,10.00
datasets/real/doc_9.txt,datasets/real/doc_40.txt,9.88
datasets/real/doc_9.txt,datasets/real/doc_41.txt,20.00
datasets/real/doc_9.txt,datasets/real/doc_42.txt,19.74
datasets/real/doc_9.txt,datasets/real/doc_43.txt,9.64
datasets/real/doc_9.txt,datasets/real/doc_44.txt,11.39
datasets/real/doc_9.txt,datasets/real/doc_45.txt,13.16
datasets/real/doc_9.txt,datasets/real/doc_46.txt,7.32
datasets/real/doc_9.txt,datasets/real/doc_47.txt,16.67
datasets/real/doc_9.txt,datasets/real/doc_48.txt,25.00
datasets/real/doc_9.txt,datasets/real/doc_49.txt,12.66
datasets/real/doc_9.txt,datasets/real/doc_50.txt,26.39
datasets/real/doc_9.txt,datasets/real/doc_51.txt,40.00
datasets/real/doc_9.txt,datasets/real/doc_52.txt,8.64
datasets/real/doc_9.txt,datasets/real/doc_53.txt,13.58
datasets/real/doc_9.txt,datasets/real/doc_54.txt,23.61
datasets/real/doc_9.txt,datasets/real/doc_55.txt,4.82
datasets/real/doc_9.txt,datasets/real/doc_56.txt,26.03
datasets/real/doc_9.txt,datasets/real/doc_57.txt,22.97
datasets/real/doc_9.txt,datasets/real/doc_58.txt,24.32
datasets/real/doc_9.txt,datasets/real/doc_59.txt,16.00
datasets/real/doc_9.txt,datasets/real/doc_60.txt,15.38
datasets/real/doc_9.txt,datasets/real/doc_61.txt,24.32
datasets/real/doc_9.txt,datasets/real/doc_62.txt,15.79
datasets/real/doc_9.txt,datasets/real/doc_63.txt,19.18
datasets/real/doc_9.txt,datasets/real/doc_64.txt,16.67
datasets/real/doc_9.txt,datasets/real/doc_65.txt,14.29
datasets/real/doc_9.txt,datasets/real/doc_66.txt,14.10
datasets/real/doc_9.txt,datasets/real/doc_67.txt,17.33
datasets/real/doc_9.txt,datasets/real/doc_68.txt,40.62
datasets/real/doc_9.txt,datasets/real/doc_69.txt,21.43
